WriteTemp,ReadTemp,DateTime
25.0,25.0,2026-04-09 21:59:45.970652
25.7,25.0,2026-04-09 21:59:47.971517
26.3,25.0,2026-04-09 21:59:49.972149
27.0,25.0,2026-04-09 21:59:51.972489
27.7,25.0,2026-04-09 21:59:53.973290
28.3,25.0,2026-04-09 21:59:55.965853
29.0,25.0,2026-04-09 21:59:57.966738
30,25.0,2026-04-09 22:01:30.083082
30,25.0,2026-04-09 22:02:30.082967
30,25.0,2026-04-09 22:03:30.081887
30,25.0,2026-04-09 22:04:30.079278
30,25.0,2026-04-09 22:05:30.083770
30,25.0,2026-04-09 22:06:30.085689
