WriteTemp,ReadTemp,DateTime
25.0,25.0,2026-04-09 18:50:55.484134
25.7,25.0,2026-04-09 18:50:57.484663
26.3,25.0,2026-04-09 18:50:59.485393
27.0,25.0,2026-04-09 18:51:01.485669
27.7,25.0,2026-04-09 18:51:03.486247
28.3,25.0,2026-04-09 18:51:05.486722
29.0,25.0,2026-04-09 18:51:07.486965
